customer_tweet_id,customer_author_id,customer_text,reply_tweet_id,reply_text,created_at
389714,208247,@AppleSupport I updated the software twice but my pictures are still missing. What should I do?,389712,@208247 Let’s team up on this. Do you use iCloud Photo Library to sync your photos across your devices?,Mon Oct 09 15:05:01 +0000 2017
2311833,670444,"@115858 definitely losing a customer this year , with horrible customer service &support at @115858 store in ridge hill,so I need to replicate the problem are you not the technician @AppleSupport 3 hour wait to tell me there’s nothing your qualified technician can do.WarrantyisScam",2311832,@670444 We'd like to hear more about your experience in our store. Can you please message us in DM with more details?,Sun Nov 12 21:54:27 +0000 2017
1770789,532329,"@AppleSupport That's not the issue. It's saying it's sending an SMS (4 times - website and Itunes), but hasn't. Your system is b0rked.",1770791,"@532329 We’d like to look into this further with you. To start, please send us a DM.",Tue Oct 17 22:39:28 +0000 2017
2730333,765471,Since my update Now my phone contacts say maybe before their name or just their actual number even when they are in my contacts. Thanks @115858 @AppleSupport fix this shit,2730332,@765471 We'd be happy to help you with your contacts issue. Please reach out to us via DM and we'll get started.,Mon Nov 20 15:25:00 +0000 2017
1404858,446613,@AppleSupport Is there any improvement expected in the next release?,1404857,@446613 We want to help. Meet us in DM and we'll work towards a solution together.,Sat Oct 28 18:16:28 +0000 2017
334127,195606,@AppleSupport Someone just tried to hack my phone and the default apple mail app isnt filter phishing emails !?? The email looks legit🤦🏻‍♂️,334126,@195606 This appears to be a phishing email. This article can help identify and report suspicious emails:,Sat Oct 07 20:03:00 +0000 2017
2321963,123168,"@AppleSupport hi my friend’s iPhone 7 Plus isn’t working, when I call her it rings but it still looks like that and we turned it off and on multiple times and it’s still like that, how to solve this without seeking expert help?",2321962,"@123168 Hi. We know how important it is to be able to have access to the iPhone and we'll do everything we can to help. Check out the section of the following article titled, If your device turns on but gets stuck during start up:",Mon Nov 13 14:14:30 +0000 2017
1646327,503041,Mail fail @115858 @AppleSupport,1646325,"@503041 Thanks for alerting us of this. For help with suspicious emails, click here: Send us a DM if you have any questions.",Sun Nov 26 04:29:00 +0000 2017
1484830,464817,@AppleSupport any know reason why the Music menu shows up on my wake up screen when I am not playing any audio?,1484828,@464817 Hello. You can control what items are display when you raise to wake. Check out this link:,Sat Oct 28 21:27:31 +0000 2017
742515,297538,@AppleSupport iPhone 6S and iOS 11.0.2,742517,@297538 Thanks for the info. Let's get you updated to 11.0.3 and see if the issue persists. Instructions here:,Wed Oct 11 23:50:00 +0000 2017
1717614,520094,@AppleSupport why are my messages not showing up while my screen is locked? And yes I do have it selected to show up in notifications.,1717612,@520094 Let’s look into this together. Which device and version of iOS are you using?,Sat Oct 28 23:27:30 +0000 2017
1758724,527624,Why the duck can’t I️ write I️ 😩😩 @AppleSupport what am I️ doing wrong?!!,1758723,@527624 Here’s what you can do to work around the issue until it’s fixed in a future software update:,Tue Nov 07 20:12:10 +0000 2017
436987,218775,"@AppleSupport Ok that’s better, but that’s a difficult place to put it",436989,@218775 We encourage for you to provide your feedback by using this link here:,Tue Oct 10 19:37:01 +0000 2017
96939,137159,@AppleSupport I am getting elevated heart rate without wearing.,96941,@137159 When did this start for you? Let's try cleaning the Apple Watch to make sure there is no debris that can be affecting the sensor. Reach out to us in DM if the issue continues,Thu Nov 30 17:07:29 +0000 2017
2852328,793025,"@115858 spent a ton of money for my #iphonex , are you guys going to fix the tons of glitches ??",2852327,@793025 We'd like to know more about what you're experiencing. Meet us in DM with some details and we'll pick up from there.,Mon Nov 27 19:56:01 +0000 2017
52313,127767,@AppleSupport Yes I️ did. Didn’t help.,52315,@127767 Let's take a look at this further. Reach out to us in DM.,Wed Nov 01 18:45:00 +0000 2017
1304272,424776,YOOOOO @115858 fix the fuckin IOS my phone acting up,1304270,@424776 We've got your back. What type of issues are you having? Send us a DM.,Fri Oct 27 01:32:26 +0000 2017
1276290,418742,@AppleSupport wassup with this? I can’t start my morning off without my music,1276289,@418742 We can assist you. Are any other apps responding the same way? We suggest restarting your device and then see if it persists.,Thu Oct 26 15:59:31 +0000 2017
177815,157885,@AppleSupport @115858 is Apple maps broken? No longer shows the traffic when asked through Siri....I gave it a couple days still doesn’t work.,177814,"@157885 Let's take a look together. Do you recall when this started and have you already tried any steps since? Also, which model do you have and what's the exact OS version number installed?",Sat Nov 25 01:20:36 +0000 2017
1551356,119652,"Hey, @AppleSupport. Trying to backup my iPhone 7 to iCloud so I can transfer to my iPhone X. Why’s it taking 87 years?",1551355,"@119652 We want to help! We've received your DM, and we'll continue working with you there.",Sat Nov 04 03:37:00 +0000 2017
2697262,480185,"@AppleSupport I want to turn off auto brightness, it appears that as I have latest update i don’t have the option",2697261,@480185 Thanks for reaching out to us. In iOS 11 the auto-brightness feature is on by default. You can turn auto-brightness on or off in Settings > General > Accessibility > Display Accommodations.,Sun Nov 19 19:00:16 +0000 2017
90645,135622,"@AppleSupport I can't seem to use the payment option ""none"" on my account. Any suggestions as to how I can resolve this without entering payment details?",90644,"@135622 We can get to the bottom of this together. To begin, do you have any active subscriptions or memberships?",Mon Nov 27 14:33:00 +0000 2017
2153427,632736,wtf I went to turn off my phone in the lib and it plays siren noises @AppleSupport plz explain,2153426,@632736 We’d like to look into this further. Please send us a DM telling us which iPhone you have and the iOS version it’s running.,Thu Nov 09 02:12:00 +0000 2017
1802268,541535,Apple wtf you need to get your shit together and update all our damn apple watches cause I’m having so many glitches 😡 @115858,1802267,@541535 You can use the link below to send us a DM. We're anxious to hear what's going on with your Watch and work together.,Fri Oct 13 12:17:25 +0000 2017
322064,192731,@AppleSupport can you help me setup a appointment for fix my 6s battery issue,322062,@192731 We'd be happy to help. Can you DM us more about the issue you're experiencing with your battery?,Sat Oct 07 13:38:27 +0000 2017
2325604,364453,"@AppleSupport It’s displaying incorrectly! For example, a Whitney Houston album art is displaying for a Mariah Carey song.",2325606,@364453 Got it. Which device and version of iOS are you using? Are you an Apple Music member? Please be sure to restart as well.,Fri Oct 20 00:31:50 +0000 2017
291409,609290,"@185384 My 6 is crap after update, lags on typing a message or email, can something be done other than buying a new 8! @AppleSupport",2060063,@609290 We're here to help you with the iPhone. DM us your country location and iOS version and we'll get started.,Sat Oct 07 15:01:26 +0000 2017
1592381,160027,"@AppleSupport when my phone is charging and I’m using it, it is heating up to almost unusable levels! Why?",1592380,@160027 We'd like to look into this with you. Please DM us your current iOS version and iPhone type.,Sun Nov 05 01:05:28 +0000 2017
1249045,413052,@AppleSupport why iOS 11 make my battery die & apps freeze all the time? It’s fucking garbage fam,1249043,@413052 Let's work together to find an answer to the issues with your iPhone. Could you let us know which iPhone you carry?,Thu Oct 26 02:48:52 +0000 2017
1950603,344758,"@115858 I have to restart my phone often, as I can't hear a thing when someone phones me. WHAT'S THE POINT OF IT BEING A PHONE.",1950602,@344758 We'd like to look into this with you. Meet us in DM so we can complete some additional steps.,Wed Oct 18 16:30:02 +0000 2017
1769279,531937,@115858 FIX THIS capital i problem!!!,1769278,@531937 Here’s what you can do to work around the issue until it’s fixed in a future software update:,Tue Nov 07 23:13:00 +0000 2017
1152809,391266,@AppleSupport Can’t access the App Store for a week now HELP,1152807,"@391266 Let's get to the bottom of this together. First, let us know if this guide helps:",Tue Oct 24 17:20:07 +0000 2017
116021,141841,Some weird dots on my #iphonex any idea what they are? @AppleSupport,116019,@141841 Let's get this figured out. When did you start seeing these dots? Have you tried cleaning the screen with a microfiber cloth? Please DM us.,Thu Nov 23 21:40:55 +0000 2017
2119449,267793,@AppleSupport at 8 AM battery was 100% now it’s 12 PM and it’s already at 20% 💀🤷🏻‍♂️,2119448,"@267793 We know the importance of battery-life, and we'd like to help. Please send us a DM, and we'll get started.",Wed Nov 08 14:53:00 +0000 2017
2352114,679740,Oye @115858 @AppleSupport el Fin de semana tome varias selfies con el #IphoneX y no se guardaban en ninguna carpeta !? Que sucede ?,2352113,@679740 We offer support via Twitter in English. Get help in Spanish here: or join,Mon Nov 13 18:21:28 +0000 2017
2780650,776610,@AppleSupport MY PLUS IS ON 11.2 BETA BUT MY X IS ON 11.1.2 SO I CANT RESTORE FROM ANY BACKUP SEND HELP,2780649,"@776610 Reach out to us via DM and let us know which device and iOS version the backup is from, then we can help out from there.",Tue Nov 21 16:47:01 +0000 2017
177835,157889,@AppleSupport both my mom and I were transferred to an Apple care rep from Verizon. After being on hold for ~10 minutes the line went dead. Lazy Apple care reps tonight?,177834,"@157889 While there are some issues that have to be handled by the carrier, we'll do everything we can to help. What's the issue you're experiencing?",Sat Nov 25 01:06:00 +0000 2017
2093676,618615,Can apple fix this iPhone glitch!!! I️ want to use my i’s without them being autocorrected every time @AppleSupport @115858 🙄🙄🙄,2093674,@618615 Here’s what you can do as a work around until it’s fixed in a future software update: DM us questions.,Wed Nov 08 05:05:23 +0000 2017
2410413,693028,Hey @115858 and @ATT why is this new update draining my phone battery? From 100% to 50% after 2 hours with minimal use and hot to the touch. Unacceptable. #iPhone8,2410412,@693028 We'd love to look into this with you! Please DM us and we can investigate together.,Tue Nov 14 16:20:48 +0000 2017
794533,309440,The @115858 #iwatch with LTE just doesn't work. No connection at al it's basically just a series 2 with LTE that doesn't functionl.,794532,"@309440 Hey Dane, we'd like to help. Which carrier are you using? Let us know in DM and we'll continue there.",Thu Oct 12 14:13:00 +0000 2017
2138226,439079,"Guess what, @115858? I will read right on around the question marks and tower of blocks. In the meantime, fix it.",2138225,@439079 Here’s what you can do to work around the issue until it’s fixed in a future software update:,Wed Nov 08 21:56:00 +0000 2017
1217589,405709,@AppleSupport 🙄,1217588,@405709 Help is here! Check out this article and let us know what you discover:,Wed Oct 25 14:21:47 +0000 2017
2665304,750942,@116333 @AppleSupport Am I able to return iPhone X if i’m not satisfied?,2665303,"@750942 For best help with purchasing an iPhone X, and our return policy, please reach out to our Advisors here:",Mon Nov 06 01:34:00 +0000 2017
1933858,400988,Just realized all of the pictures on my phone are gone 🤗. I shut down my phone because I noticed my music wasn’t updating. Turned it on with a new problem. ☺️ @115948 @115858 @AppleSupport,1933857,@400988 We're here for you! Let's look into all options to recover your photos. Please DM us about the steps you took to restore data.,Sun Oct 29 01:15:00 +0000 2017
888131,330882,@AppleSupport At home my iphone does not connect to Wifi incorrect password. When I restart the phone it connects. problem since ios11 updat,888130,@330882 We've received your DM & will follow up with you there. Keep an eye out for our reply shortly. Thanks!,Tue Oct 10 02:56:30 +0000 2017
1352912,435519,"@AppleSupport why does my phone keep freezing for 2 minutes at a time randomly about 3-4x a day, and why is spotify not showing up on my lock screen?",1352914,@435519 Is it freezing when you're doing something specific like working in an app or on a call? Do any other music apps show?,Fri Oct 27 20:46:00 +0000 2017
1619343,496402,@115858 I’ve had my phone for less than 2 months and the charger has already died. Will it be replaced for free?!,1619342,@496402 We'd like to help! Send us a DM with the country that you are located in to continue.,Sun Nov 05 16:22:28 +0000 2017
1654588,504985,My voice memo doesn’t have sound. My videos have sound just not my Snapchat videos or my voice memos @AppleSupport,1654587,@504985 Please test your mic using these steps and DM us the results:,Mon Nov 06 02:54:56 +0000 2017
2867260,796314,@AppleSupport my Apple ID won’t sign in to iCloud and iMessage ever since I updated to Mac High Sierra pls help :(,2867259,@796314 We'd like to help you get signed in to your software. What happens when you attempt to sign in now? Are you receiving an error message?,Tue Nov 28 00:54:29 +0000 2017
2185544,640070,@AppleSupport Cause I’m fed tf up!🤬,2185543,@640070 Here’s what you can do to work around the issue until it’s fixed in a future software update:,Thu Nov 09 18:17:25 +0000 2017
248744,175093,I need help @AppleSupport how can I download my music from my iCloud?? Please guide me,248743,"@175093 We want to help you get back to enjoying your music; we'll do all we can to help. To start, are you an Apple Music member?",Thu Oct 05 13:19:27 +0000 2017
1700960,515774,@AppleSupport No Thank You. I’m just going to dispose of my Apple laptop and go buy a PC. This is due to my awful experience at the Apple store.,1700963,@515774 We'd like to hear about your experience at the Apple Store. Please DM us details and we'll look into this with you there.,Tue Nov 07 17:07:38 +0000 2017
556045,249885,"@AppleSupport I think I handled that, tanks.",556046,@249885 We’re glad to hear you’ve been able to take care of that. Let us know if anything comes up in the future.,Sun Dec 03 17:01:51 +0000 2017
241577,173361,@AppleSupport I think it is a problem with the Apple Watch. AirPods working fine with just phone while running. Any other ideas?,241579,@173361 Let's try to set up your AirPods again. Our website here shows you how: DM us with any questions.,Thu Oct 05 02:41:00 +0000 2017
538737,244910,@115858 has to stop making our phones suck once a new one comes out.,538736,"@244910 What's the issue that you're having with your iPhone? We'd love to help! DM us more info, including if you've updated your iPhone to iOS 11.2, and we'll get started!",Sat Dec 02 14:15:30 +0000 2017
886204,224510,@AppleSupport hey I got an email about my account. Can I send a DM to see if this is valid,886203,@224510 Certainly. DM us the details here:,Fri Oct 20 22:55:27 +0000 2017
2055794,172919,"@AppleSupport Thisversion of macOS hashad error aftererror, every time I turnoff the computer the screen stays that way for almost a minute.",2055793,@172919 Thank you for this information. Go ahead and send us a Direct Message using this link and we'll continue from there:,Fri Oct 06 18:44:28 +0000 2017
586974,258623,@AppleSupport 8+ and just updated to 11.2 and i.t didn’t fix i.t,586976,"@258623 Keeping your iPhone up to date is a great step! Next we'd like to have you reset your keyboard dictionary from Settings > General > Reset, then restart your iPhone and test. Let us know in DM how that works.",Sun Dec 03 18:17:25 +0000 2017
1015882,360363,"@AppleSupport the wifi& Bluetooth always automatically on,even I turn int off. Battery ruin so fast & phone getting heat.",1015881,@360363 We want to get to the bottom of what you are seeing. Could you join us in DM to get started?,Thu Oct 12 13:50:04 +0000 2017
2519449,717658,@AppleSupport FOR SOME REASON I CANT CALL IT AUTOMATICALLY DECLINES IT WHEN I TRY CALLING OR SOMEONE CALLS ME HELP ME IM CRIN,2519448,"@717658 We're glad to look into this with you. To be sure we understand correctly, it sounds like you're unable to place or receive phone calls, correct? If so, we have an excellent guide to help with this. Let us know if it helps:",Thu Nov 16 00:54:27 +0000 2017
330470,194672,"@AppleSupport I can't access Carpool Karaoke on my iPhone 7+ (ios 11.0.2) as it says explicit content, but I have restrictions off. Plz help",330471,@194672 We would love to help. When was the last time you were able to watch it? Are you having issues with any other content?,Sat Oct 07 15:00:00 +0000 2017
601371,262666,@AppleSupport Thanks for the quick reply!,601374,"@262666 No problem, we're glad you got everything sorted. Feel free to reach out if you need help with anything else.",Sun Dec 03 21:50:32 +0000 2017
2152071,632395,@AppleSupport yes. currently experiencing total touch screen failure on iphone x despite many forced-resets.,2152073,"@632395 Thanks. Rest assured, we've got your back to get your awesome new iPhone X working 100%. Please DM us to proceed from here.",Thu Nov 09 02:05:26 +0000 2017
2402191,691115,"@AppleSupport iOS 11 is the most backwards, buggy, and ugly iOS that has ever been. Extremely disappointed in the quality. Nothing but problems. 🙄",2402190,@691115 Thanks for contacting us. We want to help get your device working better with iOS 11. Can you tell us more about what you're experiencing? You can send this information in a DM.,Tue Nov 14 13:59:00 +0000 2017
1625017,129881,@AppleSupport Yes,1625018,"@129881 To clarify, you've experienced issues with the emojis while using the Messages app? Let us know via DM. We'll go from there.",Mon Nov 06 00:59:56 +0000 2017
908476,335756,.@AppleSupport What is up with me not being able to listen to my playlists offline?,908475,@335756 We'd be happy to see how we can help. Can you send us a DM with more details?,Sat Oct 21 02:56:26 +0000 2017
1825377,547946,"@115858 Am I the only one who is suffering for bugs on iOS 11.3? Camera doesn’t work, wpp photos don’t save ok, the response is slow. Crying.",1825376,@547946 Taking photos helps us preserve so many memories. We'd like to help you get your iPhone back on the right foot. Send us a DM.,Tue Oct 17 03:00:04 +0000 2017
72776,132342,Garage Band updated and I lost all the songs I was working nooooo @115858 WHY?!,72775,@132342 Let's see if we can help. Meet up with us in DM and let us know which device you are using.,Thu Nov 30 13:45:31 +0000 2017
1655619,505254,@505255 @AppleSupport guess not on Twitter..,1655618,@505254 Here’s what you can do to work around the issue until it’s fixed in a future software update:,Mon Nov 06 03:16:00 +0000 2017
2622620,740928,"@AppleSupport Alright so I updated it, gave it a day, and I’m still having issues. What should I do from here?",2622621,@740928 Good to know. We'd like to take a deeper look into this with you. DM us and we'll get started.,Sun Nov 19 14:18:24 +0000 2017
1648467,503605,@503606 @AppleSupport @2531 It’s completely updated and I did the whole changing the letter I thing. Maybe I just see it when others don’t have it fixed yet? Idk,1648466,@503605 Let’s continue in Direct Message using the link below.,Sun Nov 05 22:31:00 +0000 2017
1074230,373453,"@AppleSupport It’s a joke or you are realy stupid ? When you Turn On the iphone, Wifi & Bluetooth are always on, it’s really normal? Are you realy stupid?",1074233,"@373453 Bluetooth & Wi-Fi reconnect at 5am daily, as well as the other reasons listed in the article. You can turn them off in Settings.",Fri Oct 13 19:04:00 +0000 2017
146735,149315,"@AppleSupport Dear Apple, my iPhone’s screen suddenly and quite randomly turned pink/green. It has never fell/dropped or be exposed to any liquid/water. How can I fix this very inconvenient problem?",146733,"@149315 Let's check this out together. Which iPhone are you experiencing this problem with? Also, what events led up to this happening?",Fri Nov 24 14:06:01 +0000 2017
1161946,393372,"@115858 your new update has been doing weird things to my phone, what gives?",1161945,"@393372 We’re available to help. What’s happening with your iPhone? Also, is it fully updated to iOS 11.1?",Tue Nov 07 16:58:27 +0000 2017
8331,117463,Oh my god i’m so embarrassing @115858 why do I always send voice recordings in iMessage by accident do you know how embarrassing that is?!,8330,"@117463 Are you accidentally recording audio message or is this happening on its own? Let us know in a DM, we’ll communicate there:",Sun Nov 05 23:03:55 +0000 2017
2193400,641924,If my phone force closes an app one more fucking time I’m sending all this shit back and getting a Galaxy. Quit playing with me @115858,2193399,@641924 We want to be sure you can use your apps as you'd expect. Let us know if this helps you:,Thu Nov 09 21:10:00 +0000 2017
2237305,652412,@AppleSupport it really shouldn’t be this hard to sign up to AppleCare,2237304,@652412 We want the sign up process to be fairly easy. Let's work together on this. Send us a DM and we'll get started.,Fri Nov 10 18:40:01 +0000 2017
584771,258006,@115858 please slove the battery draining issue in the ios 11.2 too bad when compared to ios 11.1.2 @27285,584770,@258006 Having reliable battery life is important. You’ll want to be sure to adjust your settings to the recommended settings listed here: This will ensure you’re getting the most out of your battery life. DM us if the issue persists after testing.,Sun Dec 03 14:25:00 +0000 2017
515915,238879,@AppleSupport I bought this song before I got Apple Music & it’s not allowing me to listen to this song. Why?,515914,"@238879 No worries! We can help get the single you purchased spinning again. Let’s close out of the Music app and open up the iTunes Store. Once there, tap on More ( . . . ) at the bottom right. Select Purchased > Music. Let us know if the single is present.",Sat Dec 02 00:49:00 +0000 2017
959349,347611,"@AppleSupport What upgrade junk ein @115858 @AppleSupport, I have to restart the system every 10 min of use.",959348,@347611 We are here for you. Reach out to us in DM to continue.,Sun Oct 22 01:51:38 +0000 2017
2835835,789341,"@115858 @AppleSupport have software 11.1.2, my IPhone X screen stil becomes unresponsive at times, what gives?",2835834,@789341 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this with you there.,Mon Nov 27 14:57:01 +0000 2017
2403782,691477,@AppleSupport why are my messages disappearing and when i restarted it ALL MY TEXTS WERE GONE,2403780,@691477 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance.,Tue Nov 14 14:16:33 +0000 2017
1596708,490526,@AppleSupport why is this happening,1596707,@490526 Let's help. Try this out: Let us know if that helps correct the issue.,Sat Nov 04 22:21:00 +0000 2017
9152,117639,"Hey @AppleSupport, what’s up with this new autocorrect? Happening on iPhone 7 Plus and iPhone 7.",9150,@117639 Let's take a look at this issue together. Which iOS version is your device currently running?,Wed Nov 01 00:14:25 +0000 2017
1963478,581992,"@AppleSupport , I’m getting a random reboot daily when using any app or just looking at something on my device. Any ideas?",1963477,@581992 Thanks for reaching out to us. We would love to help you. Can you please tell us when you first encountered the issue?,Tue Oct 31 01:59:00 +0000 2017
1915426,570534,Thank you @115858 for making yet another update that makes my iPhone SUCK! #SoooSloooooooow Why can’t you figure this out? 😡 @AppleSupport,1915425,"@570534 We'd be happy to look this over with you. Please meet us in DM so we may gather information, and better assist.",Thu Oct 26 00:43:27 +0000 2017
2005100,592941,@463295 @236728 @480382 @AppleSupport To be honest. It’s impacting my snap too and I’m annoyed. 🙄🙄,2005099,@592941 Thanks for reaching out to us. We'd like to help you and look into this further. Please DM us to continue working on this.,Sat Nov 04 04:22:00 +0000 2017
2780622,229221,@AppleSupport Originally loaded onto the phone via iTunes on my MacBook. Running iOS 11.1.1,2780624,"@229221 Got it, thanks! If the Home Videos have been successfully synced to your iPhone through iTunes on your Mac, you should see a Home Videos section below Movies in the TV App. If not, here's a guide to help with manually adding content from iTunes:",Tue Nov 21 17:12:00 +0000 2017
2303699,668454,"Finally got my backup back after nearly 2 weeks, going into my overdraft as no internet banking and no work contacts @AppleSupport",2303697,"@668454 To clarify, are you currently missing contacts or were you missing them before? Please let us know in DM.",Sun Nov 12 19:40:31 +0000 2017
1966780,582856,@AppleSupport ios 11 drains battery can you fix this,1966779,@582856 We're here to help. Please DM us via the following link with your device model and we'll help you further.,Tue Oct 31 12:40:38 +0000 2017
1918535,571376,why is my iPhone doing this when it’s the correct password @AppleSupport ??????,1918534,"@571376 Hey there! We're happy to help. Have you tried restarting your router? Give that step a try, then join us in DM with the result.",Thu Oct 26 13:35:04 +0000 2017
2896167,666433,@applesupport @115858 iPhone 6s becomes unresponsive when I try to enter an address in location on a calendar event,2896165,"@666433 We want your iPhone working for you, and we'll do all we can to help. To get started, may we know what iOS version is being used on your iPhone? You can find that here: Settings > General > About. Also, does restarting your iPhone help with this issue?",Tue Nov 28 16:21:56 +0000 2017
2550290,724551,this feels like a personal attack @115858,2550289,@724551 We'd like to look into any issues that you're having. Please DM us more about what's happened.,Mon Oct 30 14:58:34 +0000 2017
435827,218524,@AppleSupport how can I downgrade from iOS 11?. This iPhone SE is overheating after updated,435826,@218524 We'd certainly like to help you with any issues you're noticing. Can you tell us what is happening since you updated?,Tue Oct 10 16:51:01 +0000 2017
2229452,650616,@115858 why did your garbage update brick my front facing camera even after doing a fresh install of your patch from DFU,2229451,@650616 Your camera should be working normally after an update. Let's work together to figure out how to get this resolved. Which iPhone and iOS 11 version are you using now? Is your rear-facing camera working OK? Does restarting seem to help the camera issue at all?,Fri Nov 10 15:54:41 +0000 2017
2177291,638173,@AppleSupport @115858 this is the 3rd time that my #iPhone6s reboots itself with 30% battery left and comes back alive with 10% 🤔 I don’t think that’s normal,2177289,@638173 Let’s work together to figure out what’s going on. What do you see on your screen when your iPhone restarts? Which iOS version are you using? Check Settings > General > About.,Thu Nov 09 15:46:40 +0000 2017
23137,121039,come on @115858 you guys removed the option to leave a group conversation! ugh!! 🤦🏽‍♀️ please bring that option back ASAP @AppleSupport #ios1112 #iphoneX #overit,23135,"@121039 Thanks for reaching out. You can still leave a group text if you're using iMessage. If any users are not using iMessage, you can then mute the notifications. This article explains in more detail: We're here if you have any questions.",Wed Nov 22 16:18:30 +0000 2017
1344592,162388,@AppleSupport Ya ive done/tried talkin to everyone and nothings helped. I kept getting hung up on,1344593,"@162388 Our team is busy with the excitement for iPhone X, and we encourage you to call or chat them from that page for help on this.",Fri Oct 27 20:49:00 +0000 2017
2146500,630989,Hey @115858 when can ‘i’ start talking in first person again?? I️ is getting a little frustrating....,2146499,@630989 Here’s what you can do to work around the issue until it’s fixed in a future software update:,Wed Nov 08 21:02:00 +0000 2017
1398946,272895,"@AppleSupport never mind i fixed it, there was just dirt inside my headphone jack. thank you :)",1398944,@272895 We’re glad the issue is now resolved. Feel free to reach back out to us if you need any assistance in the future.,Sat Oct 28 16:18:27 +0000 2017
1903260,326058,.@AppleSupport why is my watch speaker sounding messed up?,1903259,@326058 We're sorry to hear you're having issues. Please DM your Watch model and Watch OS with country. We can look into it there.,Wed Oct 25 03:04:00 +0000 2017
946678,344483,"@AppleSupport It is extremely slow when opening anything on the internet via Google. Also my battery is draining quickly even when I close apps, etc.",946680,"@344483 Great, thanks for the info! What iPhone model do you have & what version of iOS is installed?",Sat Oct 21 22:39:51 +0000 2017
1596008,490340,@AppleSupport maps just planted my destination in the middle of the freeway. Wth,1596007,@490340 Did you know you can report issues with Maps? Check out this article:,Sat Nov 04 22:05:29 +0000 2017
121567,143067,Beyoncé’s posts make my phone freeze. Fix it @115858,121566,"@143067 We'd like to help, but we'll need more details to better understand what's happening. Please provide us more details in DM here:",Thu Nov 23 23:33:00 +0000 2017
1983319,247059,I️ am sick and tired of having low battery life on my iPhone. What can you do to fix this? @AppleSupport,1983317,"@247059 We'd love to take a look! To begin, what model iPhone and iOS version are you currently using? DM us here:",Wed Nov 01 22:21:30 +0000 2017
2575331,251106,@AppleSupport Ok so I have the IPhone 6 and it always randomly shuts off and restarts itself... it's getting so ANNOYING. I'll be in the middle of a phone call or something and it just shuts off 😐 The 6 is the worst phone by Apple smh.,2575330,"@251106 That's definitely not behavior you should be experiencing with your iPhone, we want you to be able to use it without interruption. Have you made a recent backup of your iPhone, and updated to the latest release of iOS, 11.1.1?",Thu Nov 16 20:53:00 +0000 2017
254115,176404,@AppleSupport @115858 your new update is crap. Yes. My phone is brand new. No it’s not a backup,254114,@176404 We're glad to look into this. We've received your DM and will continue working with you there.,Thu Oct 05 18:02:01 +0000 2017
1706159,517097,@AppleSupport 11.1,1706161,"@517097 When you restart, do they show up? Did you update over Wi-Fi or through iTunes? Send us a DM to let us know.",Tue Nov 07 01:00:12 +0000 2017
1477609,463093,@AppleSupport why is this happening??,1477608,@463093 Hi. Let's look into this together. DM us which device you have and the version OS you're running.,Thu Nov 02 23:04:00 +0000 2017
2055585,607915,Dear @115858 why’d you make the new update on iPhone so it drains batteries and is slow and laggy? P.S. used about 8% on this tweet! #apple,2055584,"@607915 Let's get your iPhone working smoothly, What model of iPhone are you using? Join us in DM, and we'll take it from there.",Fri Oct 06 18:24:54 +0000 2017
2027501,599575,@AppleSupport need your help ! My iphone 7 suddenly turned off and can't access!! #iOS11,2027500,@599575 We can help. Let's start with the steps here: Questions? DM us with your iOS version.,Mon Nov 06 20:19:00 +0000 2017
849885,321939,@AppleSupport need help.. after upgrading my 6s its getting hung up + not able to charge my phone.. wasted 72000... 😔,849883,@321939 We would be glad to help. Have you tried restarting your iPhone since this started to happen?,Fri Oct 20 15:12:30 +0000 2017
2005427,593040,New iPhone X just got it today and unboxed it today to find out it won’t turns on. What a bad luck....@115858 @AppleSupport @116333 @ATT,2005426,@593040 Congratulations on your new iPhone X! Have you tried this? DM if you're still not activated.,Sat Nov 04 05:13:00 +0000 2017
1877420,222035,@AppleSupport 2 apps on my iPhone 6s running the latest version of iOS 11 aren’t updating. Have been waiting a few hours now. Please advise.,1877419,@222035 Thanks for reaching out to us. We'd like to help you and look into this further. Please DM us to continue working on this.,Sat Oct 21 01:45:29 +0000 2017
2751473,157051,"@AppleSupport I need to factory reset an iPhone, I forgotten the restrictions password though, what should I do?",2751474,@157051 We can help you with returning your iPhone to factory settings without the restrictions passcode. Use iTunes to restore your device to factory settings instead of trying in the Settings: Let us know how it goes.,Sun Nov 26 23:47:26 +0000 2017
228605,170506,"How I got 10 gigs of space free but I can't eem watch IG videos without gettin a ""storage full"" pop up bruh @115858",228604,@170506 Let’s take a closer look to see what we can find out! Let us know which device you’re using and your software version in DM. We’ll continue with you there.,Wed Nov 15 13:14:24 +0000 2017
1297980,423343,@AppleSupport Can someone tell me how I'm told to choose a plan when I've already paid for one😫!!!Give me my music back guys stop!!,1297978,@423343 We want to help. DM us and we'll continue there.,Thu Oct 26 22:32:00 +0000 2017
944946,342065,@AppleSupport Hey guys. Just to let you know that your new update has crashed my phone multiple times and meant I can’t make calls sometimes,944945,@342065 Let's look into that. DM us the country you're located in and we'll go from there.,Sat Oct 21 17:05:25 +0000 2017
301590,187948,@AppleSupport Thanks I figured it out already. And yeah that was it!,301592,@187948 Awesome! We're glad that's worked out for you. Let us know if you have any further questions. Have a great weekend.,Fri Oct 06 23:45:00 +0000 2017
